-1.007150518292074E-16 4.859742688901969E-16 4.902808055582631 4.905121506287998 3.924554488908323 1.202657698903261 0.1597812803637313 -4.695538209181217 -3.123563810740387 -2.333122492541647 
-1.007150518292074E-16 4.859742688901969E-16 4.902808055582631 4.905121506287998 3.924554488908323 1.1087701500172562 0.1597812803637313 -4.695538209181217 -4.668373203468111 -2.333122492541647 
-1.007150518292074E-16 4.859742688901969E-16 4.902808055582631 4.905121506287998 4.431101839607784 1.202657698903261 -3.451145842230126 -4.052040161767846 -2.870147075548417 -2.333122492541647 
-1.007150518292074E-16 4.859742688901969E-16 4.9044477793327745 4.905121506287998 3.924554488908323 0.6889425335432268 2.520294077705344 -4.689431767041276 -4.7045846641082925 -2.333122492541647 
-1.007150518292074E-16 4.859742688901969E-16 4.902808055582631 4.905121506287998 4.431101839607784 1.2138356730658453 -3.4357402032540327 -4.052040161767846 -3.3696312612519788 -2.333122492541647 
-1.007150518292074E-16 4.859742688901969E-16 4.882377342914401 4.040000145181483 4.013143654421876 0.6889425335432268 -4.279498413800839 -4.926898279356049 -4.7045846641082925 -2.333122492541647 
-1.007150518292074E-16 4.859742688901969E-16 4.941440848991776 4.820954490898344 3.924554488908323 0.6924911474816965 0.7841880243515853 -4.594500457987032 -4.7045846641082925 -1.0607604630841725 
-1.007150518292074E-16 4.859742688901969E-16 4.949500371439275 4.970733907582981 3.8621124186048084 1.50816779674728 -0.16559530018136193 -3.6407286743268807 -4.036224665610755 -1.9464375788254227 
-1.007150518292074E-16 4.859742688901969E-16 4.982984524658787 4.905121506287998 4.431101839607784 -3.5077609992902197 -3.857263352132005 -4.135686125873686 -2.870147075548417 -2.4163438432638418 
-1.007150518292074E-16 4.859742688901969E-16 4.8372954007834945 4.415975053986608 4.309519856383487 1.404621854980813 0.1597812803637313 -4.695538209181217 -4.668373203468111 -2.333122492541647 
-1.007150518292074E-16 4.859742688901969E-16 2.7781340311560943 4.905121506287998 4.431101839607784 1.2138356730658453 -2.6322044157009237 -4.052040161767846 -3.3696312612519788 -2.333122492541647 
-1.007150518292074E-16 4.859742688901969E-16 4.923117801087126 4.905121506287998 2.054027644361703 0.14738736056758828 0.1597812803637313 -3.9776627328904155 -2.8995582557411996 -2.231958461480157 
-1.007150518292074E-16 4.859742688901969E-16 4.938264854668559 4.98974956108979 4.509755987696794 -3.3711824391157377 0.1597812803637313 -4.704310438520929 -3.123563810740387 -2.333122492541647 
-1.007150518292074E-16 4.859742688901969E-16 4.902808055582631 4.905121506287998 1.127327811517813 -2.241186075597299 -2.5039166416495098 -4.695538209181217 -4.668373203468111 -2.333122492541647 
-1.007150518292074E-16 4.859742688901969E-16 4.870514005149709 4.147557797148014 3.924554488908323 0.5912173890954905 0.42406209647298154 -4.695538209181217 -4.671814649559566 -2.333122492541647 
-1.007150518292074E-16 4.859742688901969E-16 4.914671117095547 4.788746503893389 3.9777310153389527 1.2064952867705636 -4.279498413800839 -4.926898279356049 -4.7011432179715085 -2.333122492541647 
-1.007150518292074E-16 4.859742688901969E-16 4.882377342914401 -1.7513859635201288 3.9431096496512956 0.6889425335432268 -4.279498413800839 -4.926898279356049 -2.8954607704520003 -2.3355809185952596 
-1.007150518292074E-16 4.859742688901969E-16 4.941440848991776 4.820954490898344 3.924554488908323 0.6924911474816965 0.7841880243515853 -4.884389068146595 -4.204378178928889 2.5049308091717344 
-1.007150518292074E-16 4.859742688901969E-16 4.949500371439275 4.970733907582981 4.466556071280284 1.50816779674728 -0.18834767833824628 -3.6795945755776214 -4.037523460168631 -2.0098297274927237 
-1.007150518292074E-16 4.859742688901969E-16 4.949581521026542 0.6581006925672384 4.466556071280284 -1.945581350990227 -0.18834767833824628 -3.6795945755776214 -4.037523460168631 -2.012644020627746 
-1.007150518292074E-16 4.859742688901969E-16 1.5040434039234218 0.30271692671686923 4.013143654421876 0.6889425335432268 -4.281834373884333 -4.926898279356049 -4.7045846641082925 -2.3914255117556578 
-1.007150518292074E-16 4.859742688901969E-16 2.693601089353179 4.010183896282993 4.431101839607784 1.2138356730658453 -2.535298543494769 -3.1750021395121735 -2.278122370860299 -2.3805651871090996 
-1.007150518292074E-16 4.859742688901969E-16 4.877759067046618 4.525218355822042 3.924554488908323 0.01509531007636239 -0.2872270016328313 -4.695538209181217 -4.671814649559566 -2.333122492541647 
-1.007150518292074E-16 4.859742688901969E-16 4.902808055582631 4.905121506287998 3.924554488908323 1.1087701500172562 -3.620525650504503 -4.695538209181217 -4.668373203468111 -2.333122492541647 
-1.007150518292074E-16 4.859742688901969E-16 4.998744276035074 4.905121506287998 3.9674657839425196 0.6921411522385819 2.520294077705344 -3.6690273984320427 -4.21881448909913 -2.333122492541647 
-1.007150518292074E-16 4.859742688901969E-16 4.892317082941388 4.820954490898344 3.924554488908323 0.6924911474816965 1.306031998016175 -4.594500457987032 -4.7045846641082925 -1.0607604630841725 
-1.007150518292074E-16 4.859742688901969E-16 4.931498790634794 4.040000145181483 4.013143654421876 1.463880493129365 -4.580956382278858 -4.926898279356049 -4.7045846641082925 -2.333122492541647 
-1.007150518292074E-16 4.859742688901969E-16 4.923117801087126 0.051165671285535286 2.054027644361703 0.22349664474507347 -3.073657916569794 -3.9776627328904155 -2.8995582557411996 -1.1785738637748258 
-1.007150518292074E-16 4.859742688901969E-16 4.578267375433187 4.349800757276402 3.924554488908323 0.6924911474816965 1.3605712466774742 -2.911849001271719 -4.7045846641082925 -1.0607604630841725 
-1.007150518292074E-16 4.859742688901969E-16 4.997224227050184 0.4591690556440118 3.924554488908323 0.6889425335432268 2.520294077705344 -4.689431767041276 -4.7045846641082925 -2.333122492541647 
-1.007150518292074E-16 4.859742688901969E-16 4.9044477793327745 4.905121506287998 4.066135263353187 0.7885007552321941 2.520294077705344 -4.065658943870753 -4.7045846641082925 -2.333122492541647 
-1.007150518292074E-16 4.859742688901969E-16 4.870514005149709 4.147557797148014 3.924554488908323 0.8492031558402477 0.42406209647298154 -4.695538209181217 -4.671814649559566 -1.6215559690047774 
-1.007150518292074E-16 4.859742688901969E-16 4.902808055582631 0.2973860718841901 4.431101839607784 1.1736310882265775 1.152259082031954 -3.632541906432886 -4.248721532271417 -2.333122492541647 
-1.007150518292074E-16 4.859742688901969E-16 4.982984524658787 4.905121506287998 3.9336167030713245 -4.991654099420501 -3.857263352132005 -4.167168528307837 -2.870147075548417 -2.645687528371364 
-1.007150518292074E-16 4.859742688901969E-16 4.941440848991776 4.820954490898344 4.422022230355973 0.6924911474816965 0.7841880243515853 -4.846971773896184 -2.5948359585341403 2.7334521057152106 
-1.007150518292074E-16 4.859742688901969E-16 4.92258468823421 4.905121506287998 4.049581625070662 0.13792802271891574 2.474521645855142 -3.9776627328904155 -3.4462885802866468 -2.231958461480157 
-1.007150518292074E-16 4.859742688901969E-16 4.904980891003954 4.905121506287998 1.9260533485855806 0.6984018704720669 0.20545129238572035 -4.715926708342076 -4.152213720736053 -2.333122492541647 
