4.565141534193301E-15 3.062314348227887E-16 
1.73503197720698E-17 8.618745198628067E-15 
1.73503197720698E-17 8.618745198628067E-15 
4.565141534193301E-15 3.062314348227887E-16 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
4.565141534193301E-15 3.062314348227887E-16 
1.73503197720698E-17 8.618745198628067E-15 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
4.565141534193301E-15 3.062314348227887E-16 
1.73503197720698E-17 8.618745198628067E-15 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
1.73503197720698E-17 8.618745198628067E-15 
4.565141534193301E-15 3.062314348227887E-16 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
1.73503197720698E-17 8.618745198628067E-15 
4.565141534193301E-15 3.062314348227887E-16 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
4.565141534193301E-15 3.062314348227887E-16 
1.73503197720698E-17 8.618745198628067E-15 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
4.565141534193301E-15 3.062314348227887E-16 
1.73503197720698E-17 8.618745198628067E-15 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
1.73503197720698E-17 8.618745198628067E-15 
4.565141534193301E-15 3.062314348227887E-16 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
4.565141534193301E-15 3.062314348227887E-16 
1.73503197720698E-17 8.618745198628067E-15 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
4.565141534193301E-15 3.062314348227887E-16 
1.73503197720698E-17 8.618745198628067E-15 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
1.73503197720698E-17 8.618745198628067E-15 
4.565141534193301E-15 3.062314348227887E-16 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
4.565141534193301E-15 3.062314348227887E-16 
1.73503197720698E-17 8.618745198628067E-15 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
1.73503197720698E-17 8.618745198628067E-15 
4.565141534193301E-15 3.062314348227887E-16 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
1.73503197720698E-17 8.618745198628067E-15 
4.565141534193301E-15 3.062314348227887E-16 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
4.565141534193301E-15 3.062314348227887E-16 
1.73503197720698E-17 8.618745198628067E-15 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
1.73503197720698E-17 8.618745198628067E-15 
4.565141534193301E-15 3.062314348227887E-16 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
4.565141534193301E-15 3.062314348227887E-16 
1.73503197720698E-17 8.618745198628067E-15 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
1.73503197720698E-17 8.618745198628067E-15 
4.565141534193301E-15 3.062314348227887E-16 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
1.73503197720698E-17 8.618745198628067E-15 
4.565141534193301E-15 3.062314348227887E-16 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
4.565141534193301E-15 3.062314348227887E-16 
1.73503197720698E-17 8.618745198628067E-15 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
1.73503197720698E-17 8.618745198628067E-15 
4.565141534193301E-15 3.062314348227887E-16 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
1.73503197720698E-17 8.618745198628067E-15 
4.565141534193301E-15 3.062314348227887E-16 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
1.73503197720698E-17 8.618745198628067E-15 
4.565141534193301E-15 3.062314348227887E-16 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
4.565141534193301E-15 3.062314348227887E-16 
1.73503197720698E-17 8.618745198628067E-15 
9.906771045306872E-16 3.2542825002132426E-15 
6.712023018742845E-16 8.40000887389283E-15 
